251,82,17,39
252,82,17,39
253,81,18,39
254,81,18,39
255,80,18,39
256,62,17,38
257,61,17,38
258,61,16,38
259,60,16,38
260,59,16,38
261,59,16,38
262,58,15,37
263,57,15,37
264,56,15,37
265,55,15,37
266,55,15,37
267,54,15,37
268,53,14,37
269,53,14,37
270,89,17,37
271,89,17,37
272,88,17,38
273,87,17,38
274,87,16,38
275,86,16,38
276,85,16,38
277,83,17,38
278,83,17,38
279,82,17,38
280,82,17,38
281,81,18,38
282,81,18,38
283,61,17,37
284,60,16,37
285,60,16,37
286,59,16,37
287,58,16,37
288,58,16,37
289,57,15,37
290,56,15,37
291,56,15,37
292,55,15,37
293,54,15,37
294,54,15,37
295,89,17,37
296,89,17,37
297,88,17,37
298,87,17,37
299,86,16,37
300,86,16,37
301,85,16,37
302,84,16,37
303,84,17,37
304,83,17,37
305,82,17,38
306,82,18,38
307,81,18,38
308,61,17,37
309,60,17,37
310,60,16,37
311,59,16,36
312,58,16,36
313,58,16,36
314,57,16,36
315,56,15,36
316,56,15,36
317,55,15,36
318,54,15,36
319,53,15,36
320,88,17,37
321,88,17,37
322,87,17,37
323,86,17,37
324,86,16,37
325,85,17,37
326,84,17,37
327,84,17,37
328,83,17,37
329,82,17,37
330,82,18,37
331,59,17,36
332,59,16,36
333,58,16,36
334,58,16,36
335,57,16,36
336,56,16,36
337,55,15,36
338,55,15,36
339,86,17,36
340,86,17,36
341,85,17,36
342,84,17,36
343,84,17,36
344,83,17,36
345,88,19,46
346,87,19,46
347,87,19,46
348,86,19,46
349,85,19,46
350,85,20,46
351,84,20,46
352,84,20,46
353,90,19,45
354,90,19,46
355,89,19,46
356,88,19,46
357,87,19,46
358,87,19,46
359,86,19,46
360,86,19,46
361,85,19,46
362,84,19,46
363,84,20,46
364,59,20,45
365,58,20,45
366,58,20,45
367,57,20,45
368,56,20,45
369,56,20,45
370,55,20,45
371,92,19,45
372,91,19,45
373,91,19,45
374,90,19,45
375,89,19,45
376,88,19,45
377,88,19,45
378,87,19,45
379,86,19,45
380,85,19,45
381,85,19,45
382,84,19,45
383,59,20,45
384,58,20,45
385,58,20,45
386,57,20,45
387,56,19,45
388,56,19,45
389,55,19,45
390,54,19,45
391,54,19,44
392,53,19,44
393,93,19,44
394,92,19,44
395,91,19,44
396,91,19,45
397,90,19,45
398,89,19,45
399,89,19,45
400,87,19,44
401,86,19,44
402,86,19,45
403,85,19,45
404,84,19,45
405,81,19,44
406,80,19,44
407,80,19,44
408,79,19,44
409,62,18,43
410,62,18,43
411,61,17,43
412,61,17,42
413,59,20,45
414,58,20,45
415,58,20,44
416,57,19,44
417,56,19,44
418,56,19,44
419,55,19,44
420,54,19,44
421,54,19,44
422,53,19,44
423,52,19,44
424,52,19,44
425,93,19,43
426,93,19,44
427,92,19,44
428,91,19,44
429,91,19,44
430,88,19,43
431,87,19,43
432,87,19,44
433,86,19,44
434,86,19,44
435,85,19,44
436,83,18,43
437,82,18,43
438,82,18,43
439,81,19,43
440,80,19,43
441,80,19,43
442,79,19,43
443,79,20,43
444,63,18,42
445,62,18,42
446,62,17,42
447,61,17,42
448,60,17,42
449,59,17,42
450,58,17,41
451,58,20,44
452,58,19,44
453,57,19,44
454,56,19,44
455,56,19,43
456,55,19,44
457,54,19,43
458,54,19,43
459,53,19,43
460,53,19,43
461,52,19,43
462,51,19,43
463,93,19,43
464,93,19,43
465,92,19,43
466,91,19,43
467,90,19,43
468,90,19,43
469,89,19,43
470,88,19,43
471,87,19,43
472,87,19,43
473,84,18,42
474,83,18,43
475,83,18,43
476,80,19,43
477,80,19,43
478,79,19,43
479,79,20,43
480,63,18,42
481,62,18,42
482,62,17,42
483,58,17,41
484,57,19,43
485,57,19,43
486,56,19,43
487,55,19,42
488,55,19,42
489,54,19,43
490,53,19,43
491,52,19,43
492,51,19,43
493,51,19,43
494,93,19,42
495,92,19,42
496,92,19,42
497,91,19,43
498,90,19,43
499,89,19,43
500,89,19,43
501,86,19,41
502,85,18,42
503,80,19,42
504,79,19,42
505,79,20,42
506,63,19,41
507,63,18,41
508,63,18,41
509,62,17,41
510,57,17,41
511,56,19,42
512,55,19,42
513,54,19,42
514,54,19,42
515,53,19,42
516,52,19,42
517,51,19,42
518,51,19,42
519,93,19,42
520,92,19,42
521,92,19,42
522,91,19,42
523,90,19,42
524,90,19,42
525,88,18,40
526,87,18,41
527,87,18,41
528,80,19,42
529,79,19,42
530,79,20,42
531,63,19,41
532,63,18,40
533,62,17,40
534,55,19,41
535,54,19,41
536,54,19,41
537,53,19,41
538,52,19,42
539,52,20,42
540,51,19,42
541,90,18,39
542,89,18,39
543,88,18,40
544,80,19,41
545,79,20,41
546,79,20,41
547,63,18,40
548,63,18,40
549,62,17,40
550,54,16,39
551,53,15,39
552,91,18,39
553,90,18,39
554,90,18,39
555,89,18,39
556,80,19,40
557,79,19,40
558,79,20,40
559,63,19,40
560,63,18,39
561,62,18,39
562,62,17,39
563,53,15,38
564,53,15,38
565,52,15,38
566,91,18,38
567,91,18,38
568,90,18,38
569,90,18,39
570,80,19,40
571,79,20,40
572,79,20,40
573,63,18,39
574,62,18,39
575,62,17,38
576,53,15,38
577,52,15,38
578,51,15,38
579,51,15,37
580,91,17,37
581,91,17,38
582,90,17,38
583,90,17,38
584,80,18,39
585,80,19,39
586,80,19,39
587,79,20,39
588,63,19,38
589,62,18,38
590,62,17,38
591,61,17,38
592,53,15,37
593,53,15,37
594,52,15,37
595,51,15,37
596,92,17,37
597,91,17,37
598,90,17,37
599,90,17,37
600,81,18,38
601,81,19,38
602,80,19,38
603,80,20,39
604,62,18,38
605,62,18,37
606,61,17,37
607,61,17,37
608,53,15,37
609,52,15,36
610,51,15,36
611,51,15,36
612,91,17,37
613,91,17,36
614,91,17,37
615,90,17,37
616,89,17,36
617,82,18,37
618,81,18,37
619,81,19,37
620,80,19,38
621,80,20,38
622,63,19,37
623,62,18,37
624,62,18,37
625,61,17,37
626,61,17,36
627,60,17,36
628,54,15,36
629,54,15,36
630,53,15,36
631,52,15,36
632,51,15,36
633,51,15,36
634,91,17,36
635,90,17,36
636,89,17,36
637,89,17,36
638,88,17,36
639,87,17,36
640,87,17,36
641,83,18,36
642,82,18,37
643,82,18,37
644,81,18,37
645,81,19,37
646,81,19,37
647,62,18,37
648,61,18,36
649,61,17,36
650,60,17,36
651,60,17,36
652,59,17,36
653,58,16,36
654,58,16,35
655,57,16,35
656,56,16,35
657,55,16,35
658,55,16,35
659,54,16,35
660,53,15,35
661,52,15,35
662,51,15,35
663,51,15,35
664,90,17,35
665,90,17,35
666,89,17,35
667,88,17,36
668,87,17,36
669,86,17,36
670,86,17,36
671,85,17,36
672,84,17,36
673,84,17,36
674,83,18,36
675,83,18,36
676,82,18,36
677,81,19,36
678,81,19,36
679,61,18,36
680,61,18,36
681,60,17,35
682,59,17,35
683,59,17,35
684,58,17,35
685,57,16,35
686,57,16,35
687,56,16,35
688,55,16,35
689,54,16,35
690,54,16,34
691,53,16,35
692,52,16,35
693,52,15,35
694,90,17,35
695,89,17,35
696,88,17,35
697,88,17,35
698,87,17,35
699,86,17,35
700,85,17,35
701,85,17,35
702,84,18,35
703,83,18,35
704,83,18,36
705,82,19,36
706,82,19,36
707,60,17,35
708,59,17,35
709,59,17,35
710,58,17,35
711,57,17,34
712,57,17,34
713,56,16,34
714,55,16,34
715,54,16,34
716,54,16,34
717,53,16,34
718,88,17,34
719,88,17,34
720,87,17,34
721,86,17,35
722,86,17,35
723,85,17,35
724,84,18,35
725,84,18,35
726,83,18,35
727,88,20,47
728,87,20,47
729,87,20,47
730,86,20,47
731,85,20,47
732,84,20,47
733,84,20,47
734,83,20,47
735,83,20,47
736,91,19,46
737,90,20,46
738,89,20,46
739,89,20,46
740,88,20,46
741,88,20,46
742,87,20,46
743,86,20,46
744,86,20,47
745,85,20,47
746,84,20,47
747,83,20,46
748,83,20,46
749,82,20,46
750,60,21,46
751,59,21,46
752,59,21,46
753,58,21,46
754,58,21,46
755,57,21,46
756,56,21,46
757,56,21,46
758,55,21,46
759,93,19,45
760,92,19,46
761,91,19,46
762,90,19,46
763,90,19,46
764,89,19,46
765,88,19,46
766,84,20,46
767,83,20,46
768,83,20,46
769,82,20,46
770,60,21,46
771,59,20,46
772,59,20,46
773,58,20,46
774,58,20,46
775,57,20,46
776,56,20,46
777,56,20,46
778,55,20,45
779,54,20,45
780,54,20,45
781,53,20,45
782,52,20,45
783,94,19,45
784,93,19,45
785,92,19,45
786,91,19,45
787,91,19,45
788,84,19,45
789,84,20,45
790,83,20,46
791,60,21,45
792,59,20,45
793,59,20,45
794,55,20,45
795,54,20,45
796,54,20,45
797,53,20,45
798,52,20,45
799,51,20,45
800,51,20,45
801,95,19,44
802,94,19,44
803,94,19,44
804,93,19,44
805,92,19,44
806,85,19,44
807,84,20,45
808,83,20,45
809,81,19,44
810,80,19,44
811,79,20,44
812,79,20,44
813,79,20,44
814,64,19,43
815,62,18,43
816,61,18,43
817,61,17,42
818,59,20,45
819,53,19,44
820,52,19,44
821,52,19,44
822,51,20,44
823,50,19,44
824,49,19,44
825,95,19,43
826,95,19,43
827,94,19,44
828,93,19,44
829,85,20,44
830,84,20,44
831,83,19,43
832,82,19,43
833,82,19,43
834,81,19,44
835,79,20,44
836,79,20,43
837,78,21,43
838,63,19,42
839,63,18,42
840,63,18,42
841,60,17,42
842,58,20,44
843,51,19,44
844,51,19,44
845,50,19,43
846,49,19,44
847,48,20,43
848,96,20,43
849,96,20,43
850,95,19,43
851,94,19,43
852,83,19,43
853,83,19,43
854,79,20,43
855,78,21,43
856,64,20,42
857,64,19,42
858,63,19,42
859,57,19,43
860,57,19,43
861,50,19,43
862,50,19,43
863,49,20,43
864,48,20,43
865,96,20,42
866,95,20,42
867,94,20,42
868,94,19,42
869,89,20,42
870,79,20,42
871,78,21,42
872,64,20,41
873,64,19,41
874,63,19,42
875,56,19,42
876,50,19,42
877,50,20,42
878,49,20,42
879,48,20,42
880,95,20,42
881,95,20,42
882,94,20,42
883,93,20,41
884,93,20,42
885,92,20,41
886,91,20,42
887,90,20,42
888,79,20,42
889,78,21,42
890,64,20,41
891,64,19,41
892,53,20,41
893,52,20,41
894,51,20,41
895,51,20,41
896,50,20,42
897,49,20,42
898,48,20,42
899,95,20,41
900,94,20,41
901,93,20,41
902,92,20,41
903,91,20,41
904,91,20,41
905,79,21,41
906,78,21,41
907,64,20,40
908,64,19,40
909,53,17,39
910,53,20,41
911,52,20,40
912,51,20,41
913,50,20,41
914,49,20,41
915,49,20,41
916,91,19,39
917,79,20,41
918,78,21,41
919,64,20,40
920,63,19,40
921,63,19,39
922,53,16,39
923,52,16,38
924,51,20,40
925,50,20,40
926,50,20,40
927,49,20,40
928,92,18,38
929,92,18,38
930,91,18,38
931,79,21,40
932,79,21,40
933,64,20,39
934,63,20,39
935,63,19,39
936,50,16,37
937,51,15,38
938,93,19,37
939,93,18,37
940,92,18,37
941,79,20,39
942,79,20,39
943,79,21,40
944,64,20,39
945,64,20,39
946,63,19,38
947,51,15,37
948,50,15,37
949,93,18,37
950,93,18,37
951,92,18,37
952,79,20,38
953,79,21,39
954,63,20,38
955,63,19,38
956,50,15,36
957,49,15,36
958,49,16,36
959,93,18,36
960,93,18,36
961,92,17,36
962,91,17,36
963,80,20,37
964,80,20,38
965,79,21,38
966,63,20,37
967,63,19,37
968,62,19,37
969,50,15,36
970,49,15,36
971,49,16,36
972,93,18,36
973,93,17,36
974,92,17,36
975,92,17,36
976,91,17,36
977,81,19,37
978,80,20,37
979,80,20,37
980,79,21,37
981,63,19,37
982,62,19,36
983,62,18,36
984,51,15,35
985,50,15,35
986,50,16,35
987,49,16,35
988,94,18,35
989,93,17,35
990,92,17,35
991,92,17,35
992,91,17,35
993,90,17,35
994,81,19,36
995,81,20,36
996,80,20,36
997,80,21,37
998,62,20,36
999,62,19,36
1000,61,18,36
1001,61,18,35
1002,60,18,35
1003,52,16,34
1004,52,16,34
1005,51,16,34
1006,50,16,34
1007,49,16,34
1008,93,17,35
1009,92,17,35
1010,92,17,34
1011,91,17,34
1012,90,17,35
1013,90,17,35
1014,89,17,34
1015,83,19,35
1016,82,19,35
1017,82,19,35
1018,81,20,36
1019,81,20,36
1020,62,19,35
1021,61,19,35
1022,61,18,35
1023,60,18,35
1024,59,17,35
1025,59,17,34
1026,58,17,34
1027,57,17,34
1028,56,17,34
1029,56,17,34
1030,55,17,34
1031,54,16,34
1032,53,16,34
1033,53,16,34
1034,52,16,34
1035,51,16,34
1036,50,16,34
1037,92,17,34
1038,91,17,34
1039,90,17,34
1040,90,17,34
1041,89,17,34
1042,88,17,34
1043,87,17,34
1044,86,17,34
1045,85,18,34
1046,85,18,34
1047,84,18,34
1048,83,18,35
1049,83,19,35
1050,82,19,35
1051,82,20,35
1052,81,20,35
1053,61,19,35
1054,60,18,35
1055,60,18,34
1056,59,18,34
1057,58,18,34
1058,58,17,34
1059,57,17,34
1060,56,17,34
1061,56,17,33
1062,55,17,33
1063,54,17,33
1064,53,17,33
1065,53,17,33
1066,52,17,33
1067,51,16,33
1068,50,16,33
1069,91,17,33
1070,91,17,33
1071,90,17,33
1072,89,17,33
1073,88,17,33
1074,87,17,33
1075,87,17,34
1076,86,18,34
1077,85,18,34
1078,84,18,34
1079,84,19,34
1080,83,19,34
1081,82,19,34
1082,82,19,35
1083,59,18,34
1084,59,18,34
1085,58,18,33
1086,57,18,33
1087,57,17,33
1088,56,17,33
1089,55,17,33
1090,55,17,33
1091,54,17,33
1092,53,17,33
1093,52,17,33
1094,52,17,33
1095,89,17,33
1096,89,17,33
1097,88,17,33
1098,88,17,33
1099,87,18,33
1100,86,18,33
1101,85,18,33
1102,85,18,33
1103,84,19,34
1104,88,21,47
1105,88,21,47
1106,87,21,47
1107,86,21,47
1108,86,21,47
1109,85,21,47
1110,84,21,47
1111,83,21,48
1112,83,21,48
1113,82,21,48
1114,81,21,47
1115,90,20,47
1116,90,20,47
1117,89,20,47
1118,88,20,47
1119,87,20,47
1120,87,21,47
1121,86,21,47
1122,85,21,47
1123,85,21,47
1124,84,21,47
1125,83,21,47
1126,82,21,47
1127,82,21,47
1128,81,21,47
1129,60,22,47
1130,60,22,47
1131,59,21,47
1132,59,21,47
1133,58,22,47
1134,57,22,47
1135,57,21,47
1136,56,22,47
1137,56,22,46
1138,94,20,46
1139,93,20,46
1140,93,20,46
1141,92,20,46
1142,91,20,46
1143,90,20,46
1144,89,20,46
1145,88,20,47
1146,82,20,47
1147,82,21,47
1148,81,21,47
1149,60,22,47
1150,60,21,46
1151,59,21,46
1152,59,21,46
1153,58,21,46
1154,57,21,46
1155,57,21,46
1156,56,21,46
1157,55,21,46
1158,55,21,46
1159,54,21,46
1160,53,21,46
1161,53,21,46
1162,52,21,46
1163,95,20,45
1164,95,19,45
1165,94,19,46
1166,93,19,46
1167,92,19,46
1168,92,19,46
1169,82,20,46
1170,82,21,46
1171,81,21,46
1172,60,21,46
1173,60,21,46
1174,55,21,46
1175,54,21,46
1176,54,20,45
1177,53,20,45
1178,52,20,45
1179,51,20,45
1180,50,20,45
1181,50,20,45
1182,96,20,45
1183,96,20,45
1184,95,19,45
1185,94,19,45
1186,93,19,45
1187,83,20,45
1188,83,20,45
1189,82,21,46
1190,60,21,46
1191,60,21,45
1192,60,21,45
1193,52,20,45
1194,51,20,45
1195,51,20,45
1196,50,20,45
1197,49,20,45
1198,48,20,45
1199,97,20,44
1200,97,20,44
1201,96,19,44
1202,95,19,44
1203,94,19,44
1204,84,20,44
1205,83,20,45
1206,83,20,45
1207,81,20,44
1208,80,20,44
1209,80,20,44
1210,79,20,44
1211,78,21,44
1212,78,21,44
1213,64,20,43
1214,64,20,43
1215,61,18,43
1216,61,18,43
1217,60,21,45
1218,59,20,44
1219,50,20,44
1220,49,20,44
1221,49,20,44
1222,48,20,44
1223,47,20,44
1224,97,20,44
1225,97,20,43
1226,96,20,43
1227,84,20,44
1228,84,20,44
1229,82,19,43
1230,82,20,43
1231,81,20,44
1232,80,20,44
1233,78,20,44
1234,78,21,44
1235,78,22,44
1236,64,21,43
1237,64,20,43
1238,60,18,42
1239,60,18,42
1240,48,20,44
1241,48,20,43
1242,47,20,43
1243,46,20,43
1244,97,20,43
1245,96,20,43
1246,96,20,43
1247,83,20,42
1248,83,20,43
1249,82,20,43
1250,78,21,43
1251,78,22,43
1252,65,21,42
1253,64,20,42
1254,64,20,42
1255,48,20,43
1256,47,20,43
1257,46,20,43
1258,97,20,42
1259,97,20,42
1260,84,20,42
1261,78,21,43
1262,78,22,43
1263,65,22,42
1264,64,21,42
1265,48,20,42
1266,47,20,42
1267,46,20,42
1268,97,20,41
1269,96,20,41
1270,95,20,41
1271,78,21,42
1272,78,22,42
1273,65,21,41
1274,64,21,41
1275,48,20,42
1276,48,20,42
1277,47,20,42
1278,97,21,41
1279,96,21,41
1280,95,20,41
1281,94,20,40
1282,93,20,40
1283,93,20,40
1284,92,20,41
1285,78,22,41
1286,78,22,41
1287,65,21,41
1288,64,21,41
1289,51,20,40
1290,49,20,41
1291,48,20,41
1292,47,20,41
1293,47,21,41
1294,97,21,40
1295,96,21,40
1296,95,21,40
1297,94,21,40
1298,94,21,40
1299,93,21,40
1300,78,22,41
1301,78,22,41
1302,65,22,40
1303,64,21,40
1304,53,17,39
1305,50,20,40
1306,49,20,40
1307,48,21,40
1308,47,21,40
1309,47,21,40
1310,78,22,40
1311,78,22,40
1312,64,22,40
1313,64,21,40
1314,49,21,39
1315,49,21,40
1316,94,19,37
1317,93,19,37
1318,93,19,38
1319,79,21,39
1320,78,22,39
1321,78,22,40
1322,64,22,39
1323,64,21,39
1324,64,21,38
1325,48,16,37
1326,95,20,37
1327,94,20,37
1328,94,19,37
1329,79,21,39
1330,79,22,39
1331,78,22,39
1332,64,21,38
1333,64,21,38
1334,48,16,36
1335,48,16,36
1336,47,16,36
1337,95,19,36
1338,95,19,36
1339,94,18,36
1340,79,21,38
1341,79,22,38
1342,64,21,38
1343,63,20,37
1344,63,20,37
1345,48,16,36
1346,47,16,36
1347,47,16,36
1348,95,19,35
1349,94,18,35
1350,94,18,36
1351,80,21,37
1352,79,21,37
1353,79,22,38
1354,64,21,37
1355,63,21,37
1356,63,20,37
1357,49,16,35
1358,48,16,35
1359,47,16,35
1360,47,16,35
1361,95,18,35
1362,95,18,35
1363,94,18,35
1364,94,17,35
1365,80,21,36
1366,80,21,36
1367,79,22,37
1368,63,21,36
1369,63,20,36
1370,62,20,36
1371,50,16,34
1372,49,16,34
1373,48,16,34
1374,48,16,34
1375,95,18,34
1376,95,18,34
1377,94,17,34
1378,93,17,34
1379,92,17,34
1380,81,20,36
1381,80,21,36
1382,80,21,36
1383,80,22,36
1384,63,21,36
1385,63,21,36
1386,62,20,35
1387,62,19,35
1388,50,16,34
1389,49,16,34
1390,48,17,33
1391,48,17,34
1392,94,18,34
1393,94,17,33
1394,93,17,34
1395,92,17,34
1396,91,17,34
1397,82,20,35
1398,81,20,35
1399,80,21,35
1400,80,21,35
1401,62,20,35
1402,62,20,35
1403,61,19,34
1404,60,19,34
1405,60,18,34
1406,51,17,33
1407,51,17,33
1408,50,17,33
1409,49,17,33
1410,48,17,33
1411,94,17,33
1412,93,17,33
1413,92,17,33
1414,91,17,33
1415,91,17,33
1416,90,17,33
1417,84,19,34
1418,83,19,34
1419,83,20,34
1420,82,20,34
1421,81,20,34
1422,81,21,35
1423,62,20,34
1424,61,20,34
1425,61,19,34
1426,60,19,34
1427,59,19,33
1428,58,18,33
1429,58,18,33
1430,57,18,33
1431,56,18,33
1432,56,18,33
1433,55,18,33
1434,54,17,33
1435,53,17,32
1436,53,17,32
1437,52,17,32
1438,51,17,32
1439,50,17,32
1440,49,17,33
1441,93,17,32
1442,92,17,32
1443,92,17,32
1444,91,17,32
1445,90,17,33
1446,89,17,32
1447,88,18,32
1448,87,18,33
1449,87,18,33
1450,86,18,33
1451,85,18,33
1452,84,19,33
1453,84,19,33
1454,83,20,33
1455,82,20,34
1456,82,20,34
1457,81,21,34
1458,60,19,33
1459,59,19,33
1460,59,19,33
1461,58,19,33
1462,57,18,33
1463,57,18,33
1464,56,18,33
1465,55,18,32
1466,55,18,32
1467,54,18,32
1468,53,18,32
1469,52,18,32
1470,52,18,32
1471,51,18,32
1472,92,17,32
1473,91,17,32
1474,90,17,32
1475,90,18,32
1476,89,18,32
1477,88,18,32
1478,87,18,32
1479,86,18,32
1480,86,19,33
1481,85,19,33
1482,84,19,33
1483,84,20,33
1484,59,19,33
1485,58,19,33
1486,58,19,32
1487,57,19,32
1488,56,19,32
1489,55,18,32
1490,54,18,32
1491,53,18,32
1492,53,18,32
1493,52,18,32
1494,87,18,32
1495,87,19,32
1496,86,19,32
1497,87,22,48
1498,87,22,48
1499,86,22,48
1500,85,22,48
1501,84,22,48
1502,84,22,48
1503,83,22,48
1504,82,22,48
1505,82,22,48
1506,81,22,48
1507,90,21,47
1508,89,21,47
1509,89,21,47
1510,88,21,47
1511,87,21,47
1512,87,21,47
1513,86,21,48
1514,85,21,48
1515,85,21,48
1516,84,22,48
1517,83,22,48
1518,83,22,48
1519,82,22,48
1520,81,22,48
1521,81,22,48
1522,60,22,48
1523,60,22,48
1524,59,22,48
1525,59,22,47
1526,58,22,47
1527,57,22,47
1528,57,22,47
1529,56,22,47
1530,93,21,47
1531,92,21,47
1532,92,21,47
1533,91,21,47
1534,90,21,47
1535,89,21,47
1536,89,21,47
1537,81,21,47
1538,81,22,47
1539,61,22,47
1540,60,22,47
1541,60,22,47
1542,59,22,47
1543,58,22,47
1544,58,22,47
1545,57,22,47
1546,56,22,47
1547,56,22,47
1548,55,22,47
1549,55,22,46
1550,54,22,46
1551,53,22,46
1552,53,22,46
1553,96,20,46
1554,96,20,46
1555,95,20,46
1556,94,20,46
1557,93,20,46
1558,92,20,46
1559,91,20,47
1560,91,20,47
1561,81,21,47
1562,80,22,47
1563,61,22,46
1564,61,22,47
1565,55,22,46
1566,55,22,46
1567,54,21,46
1568,54,21,46
1569,53,21,46
1570,52,21,46
1571,51,21,46
1572,50,21,46
1573,50,21,46
1574,97,20,45
1575,97,20,46
1576,96,20,46
1577,95,20,46
1578,94,20,46
1579,82,21,46
1580,81,21,46
1581,81,22,46
1582,61,22,46
1583,61,22,46
1584,52,21,46
1585,51,20,46
1586,50,20,46
1587,49,20,46
1588,48,20,46
1589,48,20,45
1590,47,20,45
1591,98,20,45
1592,97,20,45
1593,96,20,45
1594,96,20,45
1595,82,21,45
1596,82,21,46
1597,81,21,46
1598,61,22,46
1599,60,22,45
1600,60,21,45
1601,49,20,45
1602,48,20,45
1603,48,20,45
1604,47,20,45
1605,46,20,45
1606,99,20,44
1607,98,20,44
1608,97,20,44
1609,97,20,45
1610,83,21,44
1611,83,21,45
1612,82,21,45
1613,80,20,44
1614,80,21,44
1615,79,21,44
1616,79,21,44
1617,78,22,44
1618,78,22,44
1619,64,21,43
1620,64,21,43
1621,63,20,43
1622,63,20,43
1623,62,19,43
1624,61,18,43
1625,60,21,45
1626,60,21,45
1627,47,20,45
1628,47,20,44
1629,46,20,44
1630,45,20,44
1631,99,20,44
1632,99,20,43
1633,98,20,44
1634,83,21,44
1635,83,21,44
1636,81,20,43
1637,81,20,44
1638,80,21,44
1639,80,21,44
1640,78,22,44
1641,78,22,44
1642,65,22,43
1643,64,21,43
1644,61,19,42
1645,46,20,44
1646,46,20,43
1647,45,20,43
1648,44,20,43
1649,99,20,43
1650,98,20,43
1651,98,20,43
1652,84,20,42
1653,83,20,43
1654,82,20,43
1655,81,20,43
1656,81,21,44
1657,78,23,43
1658,65,22,43
1659,64,21,43
1660,46,20,43
1661,45,20,43
1662,44,20,43
1663,100,20,42
1664,99,20,42
1665,98,20,42
1666,84,20,42
